created_at;entry_id;field1;field2;field3;field4;latitude;longitude;elevation;status
2026-03-31T10:56:51+07:00;13921;19.19;14.77;25.2;20.88;;;;
2026-03-31T10:57:20+07:00;13922;19.19;14.11;25.1;20.88;;;;
2026-03-31T10:57:36+07:00;13923;19.13;16.48;25;20.88;;;;
2026-03-31T10:57:53+07:00;13924;19.13;15.89;25;20.88;;;;
2026-03-31T10:58:21+07:00;13925;19.13;15.03;25.1;20.88;;;;
2026-03-31T10:58:53+07:00;13926;19.19;17.08;25.3;20.88;;;;
2026-03-31T10:59:23+07:00;13927;19.13;18.92;25.2;20.88;;;;
2026-03-31T10:59:39+07:00;13928;19.13;15.36;25.1;20.88;;;;
2026-03-31T11:00:15+07:00;13929;19.19;15.36;25.4;20.88;;;;
2026-03-31T11:00:43+07:00;13930;19.19;15.03;25.1;20.88;;;;
2026-03-31T11:01:12+07:00;13931;19.19;18.13;25.1;20.88;;;;
2026-03-31T11:01:44+07:00;13932;19.19;15.3;25.3;20.88;;;;
2026-03-31T11:02:15+07:00;13933;19.19;16.61;25.2;20.88;;;;
2026-03-31T11:02:31+07:00;13934;19.19;17.67;25.2;20.88;;;;
2026-03-31T11:03:00+07:00;13935;19.19;16.75;25.4;20.88;;;;
2026-03-31T11:03:29+07:00;13936;19.13;15.03;25;20.88;;;;
2026-03-31T11:03:45+07:00;13937;19.13;14.44;25.1;20.88;;;;
2026-03-31T11:04:16+07:00;13938;19.13;15.76;nan;20.88;;;;
2026-03-31T11:04:45+07:00;13939;19.19;16.68;25.3;20.88;;;;
2026-03-31T11:05:01+07:00;13940;19.19;15.63;25;20.88;;;;
2026-03-31T11:05:21+07:00;13941;19.19;17.01;25.1;20.88;;;;
2026-03-31T11:05:37+07:00;13942;19.19;16.15;25.2;20.88;;;;
2026-03-31T11:05:53+07:00;13943;19.19;15.82;25.1;20.88;;;;
2026-03-31T11:06:23+07:00;13944;19.19;15.23;25.2;20.88;;;;
2026-03-31T11:06:39+07:00;13945;19.19;15.76;25.2;20.88;;;;
2026-03-31T11:07:10+07:00;13946;19.19;17.27;25;20.88;;;;
2026-03-31T11:07:39+07:00;13947;19.19;17.08;25.3;20.88;;;;
2026-03-31T11:07:55+07:00;13948;19.19;15.23;25.1;20.88;;;;
2026-03-31T11:08:24+07:00;13949;19.19;15.89;25.2;20.88;;;;
2026-03-31T11:08:55+07:00;13950;19.19;17.14;25.1;20.94;;;;
2026-03-31T11:09:25+07:00;13951;19.19;16.02;25.1;20.94;;;;
2026-03-31T11:09:45+07:00;13952;19.19;15.76;25.4;20.94;;;;
2026-03-31T11:10:12+07:00;13953;19.19;17.93;25;20.94;;;;
2026-03-31T11:10:41+07:00;13954;19.19;18.39;25.1;20.94;;;;
2026-03-31T11:10:59+07:00;13955;19.19;15.76;25.1;20.88;;;;
2026-03-31T11:11:15+07:00;13956;19.19;15.16;25.2;20.94;;;;
2026-03-31T11:11:32+07:00;13957;19.19;15.23;25.1;20.94;;;;
2026-03-31T11:12:28+07:00;13958;19.19;17.67;25.1;20.94;;;;
2026-03-31T11:12:57+07:00;13959;19.19;17.01;25.1;20.94;;;;
2026-03-31T11:13:28+07:00;13960;19.13;17.87;25.1;20.88;;;;
2026-03-31T11:13:45+07:00;13961;19.19;15.95;25.4;20.94;;;;
2026-03-31T11:14:14+07:00;13962;19.19;19.78;25.2;20.88;;;;
2026-03-31T11:14:45+07:00;13963;19.19;17.8;25.3;20.88;;;;
2026-03-31T11:15:16+07:00;13964;19.19;14.77;25.1;20.88;;;;
2026-03-31T11:15:45+07:00;13965;19.19;15.36;25.3;20.88;;;;
2026-03-31T11:16:29+07:00;13966;19.19;14.04;25.2;20.94;;;;
2026-03-31T11:16:46+07:00;13967;19.19;14.44;25;20.94;;;;
2026-03-31T11:17:17+07:00;13968;19.19;16.15;25;20.94;;;;
2026-03-31T11:17:47+07:00;13969;19.19;16.22;25.1;20.88;;;;
2026-03-31T11:18:16+07:00;13970;19.19;17.01;25.1;20.94;;;;
2026-03-31T11:19:08+07:00;13971;19.13;16.35;25.3;20.94;;;;
2026-03-31T11:19:52+07:00;13972;19.19;17.73;25.3;20.94;;;;
2026-03-31T11:20:21+07:00;13973;19.19;15.82;25.1;20.94;;;;
2026-03-31T11:20:39+07:00;13974;19.19;16.94;25.1;20.94;;;;
2026-03-31T11:21:13+07:00;13975;19.19;16.15;25.2;20.94;;;;
2026-03-31T11:21:29+07:00;13976;19.19;15.82;25;20.94;;;;
2026-03-31T11:21:58+07:00;13977;19.19;17.21;25.4;21;;;;
2026-03-31T11:22:28+07:00;13978;19.19;15.43;25;20.94;;;;
2026-03-31T11:22:44+07:00;13979;19.19;16.68;25.1;20.94;;;;
2026-03-31T11:23:15+07:00;13980;19.19;16.02;25;21;;;;
2026-03-31T11:23:46+07:00;13981;19.19;18.86;25.2;20.94;;;;
2026-03-31T11:24:23+07:00;13982;19.19;15.69;25;20.94;;;;
2026-03-31T11:24:39+07:00;13983;19.19;18;25.1;20.94;;;;
2026-03-31T11:24:56+07:00;13984;19.19;15.76;25;20.94;;;;
2026-03-31T11:25:13+07:00;13985;19.19;15.63;25.1;20.94;;;;
2026-03-31T11:25:30+07:00;13986;19.19;16.35;25;20.94;;;;
2026-03-31T11:25:59+07:00;13987;19.19;16.75;25;20.94;;;;
2026-03-31T11:26:29+07:00;13988;19.19;15.1;25.3;20.94;;;;
2026-03-31T11:27:01+07:00;13989;19.19;14.57;25;20.94;;;;
2026-03-31T11:27:17+07:00;13990;19.19;16.55;25.2;20.94;;;;
2026-03-31T11:27:46+07:00;13991;19.19;15.63;25;20.94;;;;
2026-03-31T11:28:18+07:00;13992;19.19;16.15;25.2;20.94;;;;
2026-03-31T11:28:49+07:00;13993;19.19;16.09;25.3;20.94;;;;
2026-03-31T11:29:05+07:00;13994;19.25;15.82;25.1;20.94;;;;
2026-03-31T11:29:21+07:00;13995;19.19;14.9;25.3;20.94;;;;
2026-03-31T11:29:50+07:00;13996;19.19;15.23;24.8;20.94;;;;
2026-03-31T11:30:21+07:00;13997;19.19;17.08;25.1;20.94;;;;
2026-03-31T11:30:50+07:00;13998;19.19;15.16;24.8;21;;;;
2026-03-31T11:31:20+07:00;13999;19.19;15.23;25.2;20.94;;;;
2026-03-31T11:31:37+07:00;14000;19.19;17.54;24.8;20.94;;;;
2026-03-31T11:32:08+07:00;14001;19.19;16.75;25.1;21;;;;
2026-03-31T11:32:26+07:00;14002;19.19;15.95;25;21;;;;
2026-03-31T11:32:47+07:00;14003;19.19;15.95;25.1;21;;;;
2026-03-31T11:33:36+07:00;14004;19.19;15.82;25;21;;;;
2026-03-31T11:33:52+07:00;14005;19.25;15.43;25;20.94;;;;
2026-03-31T11:34:23+07:00;14006;19.19;15.3;25.2;20.94;;;;
2026-03-31T11:34:52+07:00;14007;19.19;16.15;25.1;21;;;;
2026-03-31T11:35:23+07:00;14008;19.19;16.02;24.9;21;;;;
2026-03-31T11:35:39+07:00;14009;19.19;14.97;24.9;21;;;;
2026-03-31T11:35:55+07:00;14010;19.19;15.16;25;21;;;;
2026-03-31T11:36:24+07:00;14011;19.19;16.42;25;21;;;;
2026-03-31T11:36:41+07:00;14012;19.19;15.1;25.2;21;;;;
2026-03-31T11:37:10+07:00;14013;19.19;13.91;25.5;21;;;;
2026-03-31T11:37:26+07:00;14014;19.19;16.09;25;21;;;;
2026-03-31T11:37:57+07:00;14015;19.19;15.49;24.9;21;;;;
2026-03-31T11:38:12+07:00;14016;19.19;14.5;25.2;21;;;;
2026-03-31T11:38:29+07:00;14017;19.19;16.22;25;21;;;;
2026-03-31T11:39:19+07:00;14018;19.19;15.82;25.3;21;;;;
2026-03-31T11:39:35+07:00;14019;19.19;14.57;25;21;;;;
2026-03-31T11:40:05+07:00;14020;19.19;16.28;25;21;;;;
2026-03-31T11:40:21+07:00;14021;19.19;14.97;25.3;21;;;;
2026-03-31T11:40:50+07:00;14022;19.19;17.21;25;21;;;;
2026-03-31T11:41:07+07:00;14023;19.19;15.76;24.8;21;;;;
2026-03-31T11:41:36+07:00;14024;19.19;14.7;24.9;21;;;;
2026-03-31T11:42:05+07:00;14025;19.19;16.61;25;21;;;;
2026-03-31T11:42:34+07:00;14026;19.19;14.9;25;21.06;;;;
2026-03-31T11:42:51+07:00;14027;19.19;16.88;25;21;;;;
2026-03-31T11:43:11+07:00;14028;19.19;15.49;25;21;;;;
2026-03-31T11:43:29+07:00;14029;19.19;15.82;24.9;21.06;;;;
2026-03-31T11:43:46+07:00;14030;19.19;15.82;24.9;21;;;;
2026-03-31T11:44:17+07:00;14031;19.19;16.09;24.9;21;;;;
2026-03-31T11:44:46+07:00;14032;19.25;16.68;25.2;21;;;;
2026-03-31T11:45:15+07:00;14033;19.25;18.46;25;21;;;;
2026-03-31T11:45:46+07:00;14034;19.25;14.17;25.1;21;;;;
2026-03-31T11:46:21+07:00;14035;19.25;16.88;25;21;;;;
2026-03-31T11:46:52+07:00;14036;19.25;15.03;24.8;21;;;;
2026-03-31T11:47:08+07:00;14037;19.25;14.77;25.1;21;;;;
2026-03-31T11:47:37+07:00;14038;19.25;16.02;25.2;21;;;;
2026-03-31T11:47:54+07:00;14039;19.25;17.67;25.2;21;;;;
2026-03-31T11:48:24+07:00;14040;19.25;15.49;25;21;;;;
2026-03-31T11:48:40+07:00;14041;19.19;15.16;24.8;21;;;;
2026-03-31T11:49:09+07:00;14042;19.25;15.95;25.1;21;;;;
2026-03-31T11:49:41+07:00;14043;19.25;17.14;24.8;21;;;;
2026-03-31T11:49:58+07:00;14044;19.19;17.08;25;21;;;;
2026-03-31T11:50:14+07:00;14045;19.19;15.82;25.2;21;;;;
2026-03-31T11:50:29+07:00;14046;19.19;16.02;24.9;21;;;;
2026-03-31T11:51:00+07:00;14047;19.19;14.7;25.1;21;;;;
2026-03-31T11:51:29+07:00;14048;19.19;14.64;25;21;;;;
2026-03-31T11:52:00+07:00;14049;19.19;20.17;25;21.06;;;;
2026-03-31T11:52:16+07:00;14050;19.19;16.55;25.2;21;;;;
2026-03-31T11:52:45+07:00;14051;19.19;15.63;25.1;21.06;;;;
2026-03-31T11:53:01+07:00;14052;19.25;17.14;24.9;21;;;;
2026-03-31T11:53:30+07:00;14053;19.19;16.35;25;21;;;;
2026-03-31T11:53:47+07:00;14054;19.19;15.56;25.3;21;;;;
2026-03-31T11:54:03+07:00;14055;19.19;15.76;25.2;21;;;;
2026-03-31T11:54:19+07:00;14056;19.19;14.83;25;21;;;;
2026-03-31T11:54:37+07:00;14057;19.19;14.5;24.9;21;;;;
2026-03-31T11:54:53+07:00;14058;19.19;15.1;25.1;21.06;;;;
2026-03-31T11:55:09+07:00;14059;19.19;15.69;25.3;21;;;;
2026-03-31T11:55:25+07:00;14060;19.19;15.89;24.8;21;;;;
2026-03-31T11:56:01+07:00;14061;19.19;16.48;24.7;21.06;;;;
2026-03-31T11:56:21+07:00;14062;19.19;16.88;24.9;21.06;;;;
2026-03-31T11:56:50+07:00;14063;19.19;16.15;25.2;21.06;;;;
2026-03-31T11:57:19+07:00;14064;19.19;16.48;25;21.06;;;;
2026-03-31T11:57:35+07:00;14065;19.19;14.77;25.1;21.06;;;;
2026-03-31T11:57:55+07:00;14066;19.19;15.69;24.9;21.06;;;;
2026-03-31T11:58:12+07:00;14067;19.19;17.54;25.2;21.06;;;;
2026-03-31T11:58:28+07:00;14068;19.19;15.89;25.2;21.06;;;;
2026-03-31T11:59:16+07:00;14069;19.19;16.68;25;21.06;;;;
2026-03-31T11:59:44+07:00;14070;19.19;15.3;25.2;21;;;;
2026-03-31T12:00:13+07:00;14071;19.19;15.23;24.8;21;;;;
2026-03-31T12:00:42+07:00;14072;19.19;15.63;25;21;;;;
2026-03-31T12:01:11+07:00;14073;19.19;16.02;25;21;;;;
2026-03-31T12:01:48+07:00;14074;19.19;15.63;25.1;21;;;;
2026-03-31T12:02:04+07:00;14075;19.19;15.16;24.9;21.06;;;;
2026-03-31T12:02:33+07:00;14076;19.19;16.88;25.2;21.06;;;;
2026-03-31T12:03:07+07:00;14077;19.19;16.15;24.9;21;;;;
2026-03-31T12:03:45+07:00;14078;19.19;16.61;25.2;21;;;;
2026-03-31T12:04:14+07:00;14079;19.19;15.82;25;21;;;;
2026-03-31T12:04:43+07:00;14080;19.19;15.82;25.1;21.06;;;;
2026-03-31T12:05:16+07:00;14081;19.19;16.55;25.1;21.06;;;;
2026-03-31T12:05:33+07:00;14082;19.19;16.75;25.1;21.06;;;;
2026-03-31T12:06:01+07:00;14083;19.19;15.16;25.1;21.06;;;;
2026-03-31T12:06:18+07:00;14084;19.19;14.37;25;21;;;;
2026-03-31T12:06:34+07:00;14085;19.19;18.39;25;21.06;;;;
2026-03-31T12:06:55+07:00;14086;19.19;17.34;25.1;21.06;;;;
2026-03-31T12:07:11+07:00;14087;19.19;15.82;25;21.06;;;;
2026-03-31T12:07:40+07:00;14088;19.19;15.43;25.2;21;;;;
2026-03-31T12:08:09+07:00;14089;19.19;16.68;25;21.06;;;;
2026-03-31T12:08:38+07:00;14090;19.19;16.75;25.1;21.06;;;;
2026-03-31T12:09:07+07:00;14091;19.19;16.35;25.2;21.06;;;;
2026-03-31T12:09:36+07:00;14092;19.19;15.3;25;21.06;;;;
2026-03-31T12:10:07+07:00;14093;19.19;15.56;25.3;21.06;;;;
2026-03-31T12:10:36+07:00;14094;19.19;15.63;24.8;21.06;;;;
2026-03-31T12:11:38+07:00;14095;19.19;16.35;25.1;21.13;;;;
2026-03-31T12:12:08+07:00;14096;19.19;15.76;25.2;21.13;;;;
2026-03-31T12:12:37+07:00;14097;19.19;15.82;24.8;21.06;;;;
2026-03-31T12:12:53+07:00;14098;19.19;16.81;25;21.13;;;;
2026-03-31T12:13:21+07:00;14099;19.25;15.49;25.2;21.06;;;;
2026-03-31T12:13:38+07:00;14100;19.19;16.61;25;21.13;;;;
2026-03-31T12:13:54+07:00;14101;19.19;16.61;24.9;21.06;;;;
2026-03-31T12:14:10+07:00;14102;19.19;16.35;25;21.13;;;;
2026-03-31T12:14:27+07:00;14103;19.19;16.81;25.1;21.06;;;;
2026-03-31T12:14:43+07:00;14104;19.19;17.21;25;21.06;;;;
2026-03-31T12:14:59+07:00;14105;19.19;15.63;25.4;21.06;;;;
2026-03-31T12:15:28+07:00;14106;19.19;14.83;25;21.06;;;;
2026-03-31T12:15:57+07:00;14107;19.19;17.6;24.7;21.13;;;;
2026-03-31T12:16:28+07:00;14108;19.19;15.3;25.2;21.13;;;;
2026-03-31T12:16:56+07:00;14109;19.19;17.54;25;21.13;;;;
2026-03-31T12:17:28+07:00;14110;19.19;17.73;25.1;21.06;;;;
2026-03-31T12:17:57+07:00;14111;19.19;16.15;24.8;21.06;;;;
2026-03-31T12:18:13+07:00;14112;19.19;17.47;25;21.06;;;;
2026-03-31T12:18:42+07:00;14113;19.19;17.34;25.3;21.06;;;;
2026-03-31T12:18:59+07:00;14114;19.25;17.6;25.2;21.06;;;;
2026-03-31T12:19:28+07:00;14115;19.25;15.89;24.9;21.06;;;;
2026-03-31T12:19:44+07:00;14116;19.25;16.81;25.2;21.06;;;;
2026-03-31T12:20:01+07:00;14117;19.25;16.22;25;21.06;;;;
2026-03-31T12:20:30+07:00;14118;19.19;17.34;25;21.06;;;;
2026-03-31T12:20:59+07:00;14119;19.25;15.89;25;21.06;;;;
2026-03-31T12:21:15+07:00;14120;19.25;15.95;25.3;21.06;;;;
2026-03-31T12:21:46+07:00;14121;19.25;15.1;25;21.06;;;;
2026-03-31T12:22:15+07:00;14122;19.25;17.67;24.8;21.06;;;;
2026-03-31T12:22:53+07:00;14123;19.25;15.1;24.8;21.06;;;;
2026-03-31T12:23:11+07:00;14124;19.25;17.14;24.9;21.06;;;;
2026-03-31T12:23:42+07:00;14125;19.25;17.6;24.9;21.06;;;;
2026-03-31T12:24:26+07:00;14126;19.19;14.5;25;21.06;;;;
2026-03-31T12:24:47+07:00;14127;19.25;16.61;25.2;21.06;;;;
2026-03-31T12:25:04+07:00;14128;19.25;15.49;25;21.06;;;;
2026-03-31T12:25:36+07:00;14129;19.25;16.15;25;21.06;;;;
2026-03-31T12:26:05+07:00;14130;19.25;15.69;24.9;21.06;;;;
2026-03-31T12:26:37+07:00;14131;19.25;14.7;25;21.06;;;;
2026-03-31T12:27:07+07:00;14132;19.25;15.69;25.1;21.06;;;;
2026-03-31T12:27:36+07:00;14133;19.25;15.63;25.2;21.06;;;;
2026-03-31T12:27:54+07:00;14134;19.25;16.15;25.1;21.06;;;;
2026-03-31T12:28:25+07:00;14135;19.25;16.55;25.1;21.06;;;;
2026-03-31T12:28:42+07:00;14136;19.25;15.69;25;21.06;;;;
2026-03-31T12:29:12+07:00;14137;19.25;15.76;25.3;21.06;;;;
2026-03-31T12:29:41+07:00;14138;19.25;15.56;25;21.06;;;;
2026-03-31T12:30:12+07:00;14139;19.25;17.93;24.8;21.06;;;;
2026-03-31T12:30:43+07:00;14140;19.25;16.15;25;21.06;;;;
2026-03-31T12:31:19+07:00;14141;19.19;15.23;24.8;21.06;;;;
2026-03-31T12:31:39+07:00;14142;19.25;16.15;24.9;21.06;;;;
2026-03-31T12:31:54+07:00;14143;19.25;14.7;25.1;21.06;;;;
2026-03-31T12:32:23+07:00;14144;19.25;16.28;25.2;21.06;;;;
2026-03-31T12:32:53+07:00;14145;19.25;15.63;24.9;21.06;;;;
2026-03-31T12:37:31+07:00;14146;19.25;17.01;25.2;21.06;;;;
2026-03-31T12:38:02+07:00;14147;19.25;16.22;24.8;21.06;;;;
2026-03-31T12:38:19+07:00;14148;19.25;15.63;25.1;21.06;;;;
2026-03-31T12:38:35+07:00;14149;19.19;15.49;24.8;21.13;;;;
2026-03-31T12:38:52+07:00;14150;19.19;16.15;25;21.06;;;;
2026-03-31T12:39:23+07:00;14151;19.19;14.77;25;21.13;;;;
2026-03-31T12:39:39+07:00;14152;19.25;14.17;24.9;21.13;;;;
2026-03-31T12:40:30+07:00;14153;19.25;15.76;25;21.13;;;;
2026-03-31T12:40:47+07:00;14154;19.25;14.83;24.8;21.13;;;;
2026-03-31T12:41:16+07:00;14155;19.25;17.41;24.9;21.13;;;;
2026-03-31T12:41:45+07:00;14156;19.25;14.97;25;21.13;;;;
2026-03-31T12:42:15+07:00;14157;19.25;15.95;25.1;21.13;;;;
2026-03-31T12:42:32+07:00;14158;19.25;17.01;24.8;21.13;;;;
2026-03-31T12:43:02+07:00;14159;19.19;15.36;25.3;21.13;;;;
2026-03-31T12:43:24+07:00;14160;19.25;17.14;24.9;21.13;;;;
2026-03-31T12:43:54+07:00;14161;19.25;15.03;24.9;21.13;;;;
2026-03-31T12:44:51+07:00;14162;19.19;16.15;24.8;21.06;;;;
2026-03-31T12:45:08+07:00;14163;19.25;16.94;25;21.13;;;;
2026-03-31T12:45:37+07:00;14164;19.25;15.82;25.1;21.13;;;;
2026-03-31T12:46:06+07:00;14165;19.25;17.27;24.9;21.13;;;;
2026-03-31T12:46:35+07:00;14166;19.25;15.1;25.2;21.13;;;;
2026-03-31T12:47:06+07:00;14167;19.25;16.28;25.1;21.13;;;;
2026-03-31T12:47:21+07:00;14168;19.25;17.34;24.8;21.06;;;;
2026-03-31T12:47:38+07:00;14169;19.25;18.33;24.5;21.13;;;;
2026-03-31T12:48:09+07:00;14170;19.25;16.22;25.1;21.13;;;;
2026-03-31T12:48:37+07:00;14171;19.25;15.23;24.9;21.13;;;;
2026-03-31T12:48:54+07:00;14172;19.25;15.3;25;21.13;;;;
2026-03-31T12:49:23+07:00;14173;19.25;15.56;24.9;21.13;;;;
2026-03-31T12:49:39+07:00;14174;19.25;16.88;25.1;21.06;;;;
2026-03-31T12:49:54+07:00;14175;19.25;17.8;25.1;21.13;;;;
2026-03-31T12:50:23+07:00;14176;19.25;16.28;25.1;21.13;;;;
2026-03-31T12:50:52+07:00;14177;19.25;17.47;24.9;21.13;;;;
2026-03-31T12:51:22+07:00;14178;19.25;17.34;25.1;21.06;;;;
2026-03-31T12:51:38+07:00;14179;19.25;16.81;25.3;21.13;;;;
2026-03-31T12:51:54+07:00;14180;19.25;17.27;24.7;21.06;;;;
2026-03-31T12:52:26+07:00;14181;19.25;14.83;25.1;21.13;;;;
2026-03-31T12:52:55+07:00;14182;19.25;15.69;24.9;21.13;;;;
2026-03-31T12:53:11+07:00;14183;19.25;17.54;25;21.13;;;;
2026-03-31T12:53:28+07:00;14184;19.25;15.76;25.2;21.13;;;;
2026-03-31T12:53:44+07:00;14185;19.25;15.95;24.7;21.13;;;;
2026-03-31T12:54:15+07:00;14186;19.25;15.89;25.1;21.13;;;;
2026-03-31T12:54:31+07:00;14187;19.25;15.76;25;21.13;;;;
2026-03-31T12:55:03+07:00;14188;19.25;16.75;25.5;21.13;;;;
2026-03-31T12:55:32+07:00;14189;19.25;15.76;24.8;21.13;;;;
2026-03-31T12:55:48+07:00;14190;19.25;16.35;25;21.13;;;;
2026-03-31T12:56:20+07:00;14191;19.25;16.81;24.8;21.13;;;;
2026-03-31T12:56:49+07:00;14192;19.25;17.67;25;21.13;;;;
2026-03-31T12:57:05+07:00;14193;19.25;15.3;25;21.13;;;;
2026-03-31T12:57:34+07:00;14194;19.25;15.82;25.1;21.13;;;;
2026-03-31T12:57:55+07:00;14195;19.25;16.42;25.2;21.13;;;;
2026-03-31T12:58:11+07:00;14196;19.25;17.01;24.9;21.13;;;;
2026-03-31T12:58:43+07:00;14197;19.25;15.95;24.9;21.13;;;;
2026-03-31T12:59:11+07:00;14198;19.25;17.47;24.9;21.13;;;;
2026-03-31T12:59:43+07:00;14199;19.31;14.44;25.2;21.13;;;;
2026-03-31T13:00:14+07:00;14200;19.25;16.55;25.2;21.13;;;;
2026-03-31T13:00:30+07:00;14201;19.25;16.02;24.6;21.13;;;;
2026-03-31T13:01:02+07:00;14202;19.25;16.02;25;21.13;;;;
2026-03-31T13:01:30+07:00;14203;19.25;16.94;25;21.19;;;;
2026-03-31T13:02:02+07:00;14204;19.25;15.95;25;21.13;;;;
2026-03-31T13:02:18+07:00;14205;19.25;15.03;25.1;21.13;;;;
2026-03-31T13:02:34+07:00;14206;19.25;15.82;25;21.13;;;;
2026-03-31T13:03:03+07:00;14207;19.25;16.09;24.7;21.13;;;;
2026-03-31T13:03:18+07:00;14208;19.31;17.14;25.2;21.13;;;;
2026-03-31T13:03:34+07:00;14209;19.25;17.54;25;21.13;;;;
2026-03-31T13:03:50+07:00;14210;19.25;16.02;24.9;21.13;;;;
2026-03-31T13:04:19+07:00;14211;19.25;15.82;24.9;21.13;;;;
2026-03-31T13:04:48+07:00;14212;19.25;17.14;24.9;21.13;;;;
2026-03-31T13:05:17+07:00;14213;19.25;16.15;24.8;21.19;;;;
2026-03-31T13:05:33+07:00;14214;19.25;16.55;24.9;21.13;;;;
2026-03-31T13:05:55+07:00;14215;19.25;14.97;25;21.13;;;;
2026-03-31T13:06:10+07:00;14216;19.25;14.11;25.1;21.13;;;;
2026-03-31T13:06:31+07:00;14217;19.25;13.98;25;21.13;;;;
2026-03-31T13:06:46+07:00;14218;19.25;15.82;24.8;21.13;;;;
2026-03-31T13:07:15+07:00;14219;19.25;15.36;25;21.13;;;;
2026-03-31T13:07:35+07:00;14220;19.25;18.39;24.7;21.13;;;;
2026-03-31T13:08:04+07:00;14221;19.25;15.36;25.1;21.13;;;;
2026-03-31T13:08:20+07:00;14222;19.25;15.56;25.1;21.13;;;;
2026-03-31T13:08:51+07:00;14223;19.25;16.55;24.9;21.13;;;;
2026-03-31T13:09:20+07:00;14224;19.25;17.08;25;21.13;;;;
2026-03-31T13:09:35+07:00;14225;19.25;16.09;25.1;21.13;;;;
2026-03-31T13:09:52+07:00;14226;19.25;15.43;24.9;21.13;;;;
2026-03-31T13:10:21+07:00;14227;19.25;15.56;24.9;21.13;;;;
2026-03-31T13:10:51+07:00;14228;19.25;16.15;24.9;21.13;;;;
2026-03-31T13:11:06+07:00;14229;19.25;15.82;24.9;21.13;;;;
2026-03-31T13:11:21+07:00;14230;19.25;17.01;25;21.13;;;;
2026-03-31T13:11:51+07:00;14231;19.31;17.47;24.9;21.13;;;;
2026-03-31T13:12:22+07:00;14232;19.25;17.34;24.8;21.13;;;;
2026-03-31T13:12:51+07:00;14233;19.25;15.49;25.1;21.13;;;;
2026-03-31T13:13:08+07:00;14234;19.25;14.97;24.9;21.13;;;;
2026-03-31T13:13:39+07:00;14235;19.25;14.9;24.9;21.13;;;;
2026-03-31T13:14:11+07:00;14236;19.25;15.95;25.1;21.13;;;;
2026-03-31T13:14:42+07:00;14237;19.31;13.98;24.8;21.13;;;;
2026-03-31T13:15:14+07:00;14238;19.25;16.02;24.9;21.13;;;;
2026-03-31T13:15:30+07:00;14239;19.25;15.49;24.8;21.13;;;;
2026-03-31T13:15:59+07:00;14240;19.25;14.57;24.9;21.13;;;;
2026-03-31T13:16:16+07:00;14241;19.25;15.69;24.9;21.13;;;;
2026-03-31T13:16:45+07:00;14242;19.25;17.27;24.9;21.19;;;;
2026-03-31T13:17:01+07:00;14243;19.25;16.09;25;21.13;;;;
2026-03-31T13:17:18+07:00;14244;19.25;15.49;25;21.19;;;;
2026-03-31T13:17:34+07:00;14245;19.31;17.21;24.9;21.19;;;;
2026-03-31T13:18:06+07:00;14246;19.25;17.47;24.7;21.19;;;;
2026-03-31T13:18:22+07:00;14247;19.25;15.43;25;21.13;;;;
2026-03-31T13:18:51+07:00;14248;19.25;17.6;24.9;21.13;;;;
2026-03-31T13:19:08+07:00;14249;19.25;15.95;24.6;21.19;;;;
2026-03-31T13:19:24+07:00;14250;19.25;17.34;24.9;21.19;;;;
2026-03-31T13:19:54+07:00;14251;19.25;15.89;25;21.19;;;;
2026-03-31T13:20:23+07:00;14252;19.25;15.76;24.8;21.13;;;;
2026-03-31T13:20:52+07:00;14253;19.25;17.08;24.9;21.13;;;;
2026-03-31T13:21:11+07:00;14254;19.25;17.47;25.2;21.13;;;;
2026-03-31T13:21:27+07:00;14255;19.25;14.5;25.2;21.13;;;;
2026-03-31T13:21:56+07:00;14256;19.31;15.36;24.8;21.19;;;;
2026-03-31T13:22:13+07:00;14257;19.25;15.63;25;21.19;;;;
2026-03-31T13:22:42+07:00;14258;19.31;15.49;24.9;21.19;;;;
2026-03-31T13:23:13+07:00;14259;19.25;16.75;24.9;21.19;;;;
2026-03-31T13:23:44+07:00;14260;19.25;15.95;24.9;21.19;;;;
2026-03-31T13:24:15+07:00;14261;19.25;15.69;25;21.19;;;;
2026-03-31T13:24:44+07:00;14262;19.31;17.08;24.8;21.19;;;;
2026-03-31T13:25:00+07:00;14263;19.25;16.09;24.8;21.19;;;;
2026-03-31T13:25:29+07:00;14264;19.31;16.75;25;21.13;;;;
2026-03-31T13:25:45+07:00;14265;19.31;15.63;24.9;21.19;;;;
2026-03-31T13:26:02+07:00;14266;19.25;15.69;25.1;21.19;;;;
2026-03-31T13:26:33+07:00;14267;19.25;17.34;25;21.19;;;;
2026-03-31T13:26:49+07:00;14268;19.25;16.68;25.2;21.13;;;;
2026-03-31T13:27:18+07:00;14269;19.25;15.89;25;21.13;;;;
2026-03-31T13:27:35+07:00;14270;19.31;16.94;24.8;21.19;;;;
2026-03-31T13:28:03+07:00;14271;19.25;18.2;25;21.19;;;;
2026-03-31T13:28:32+07:00;14272;19.25;15.95;24.8;21.13;;;;
2026-03-31T13:28:49+07:00;14273;19.25;16.48;24.9;21.19;;;;
2026-03-31T13:29:20+07:00;14274;19.25;16.68;24.8;21.19;;;;
2026-03-31T13:29:49+07:00;14275;19.25;16.61;nan;21.19;;;;
2026-03-31T13:30:18+07:00;14276;19.31;16.15;25;21.19;;;;
2026-03-31T13:30:34+07:00;14277;19.25;18.26;24.8;21.19;;;;
